,lat,lng
96810230,-29.7142903,-52.4393185
93037260,-29.4868228,-49.8423886
96830665,-29.7479342,-52.4068931
92032000,-29.8828786,-51.087047
99042060,,
95043570,-29.1456261,-51.186941
94190220,-29.9605395,-50.9794885
96753000,,
91520630,-29.6432887,-51.0115759
96212030,-32.0532839,-52.1327389
92020540,-29.9111388,-51.1715769837802
90630000,-30.0423105,-51.203893
95124010,-29.1664189,-51.1586002
90840330,-30.081416,-51.2123411958107
93320010,,
91120010,,
91790790,-30.165582,-51.1491949
90160070,-30.0429701,-51.2260015
95080390,-28.6510002,-52.0749576
99022020,-28.2396038,-52.4212736
90690240,-30.0551265,-51.1857604
99160000,,
93010240,-31.723547,-52.3507119
96503267,,
96065710,-31.7125219,-52.3550506
94060250,-29.6372379,-51.0223883
93940000,,
90020130,-30.0318527,-51.2246157237581
91430100,-30.0439717,-51.14951
96076110,-30.1270547,-51.1103952
93425402,,
95057240,-29.1421901,-51.1411342
94460490,-29.9206231,-50.9074091
94824380,-29.8443862,-51.1444586
95997971,-28.781549,-52.1715184
96070480,-31.6816208,-52.3065671
97070220,-29.7090574,-53.8233811
94850430,-29.6500507,-50.7851739
96400450,-31.3188027,-54.1027873
90430131,-29.4492387,-51.9888704
95885000,,
91350190,-29.3849321,-50.872529
95325000,,
91250093,-30.0253012,-51.1003756
97110450,-29.7134559,-51.1832206
97572110,,
99042290,-28.2477841,-52.4393618
96202188,-29.2231735,-51.1623489
91140410,-29.985838,-51.1110235
99320000,,
97960000,,
96200370,-32.0315191,-52.0990079
96205000,-27.7093331,-51.757079
91760570,-29.1439588,-51.1429016
99713220,-29.4662419,-53.4655523
96010620,-29.7649306,-51.1185141
96090740,-29.5929213,-49.9152124
94120090,-29.913874,-51.0470952
95726000,,
95013090,-29.1607856,-51.2134126
91050001,-29.9987774,-51.1516593
91160800,,
90880150,-30.0621474,-51.2104632
93332212,-29.9240788,-50.9055878
90230140,-30.0087094,-51.2071364
95045520,-28.9816391,-51.4086668
99074360,-28.2694314,-52.3903996
92420050,-29.8878576,-51.185206
91920641,-30.1121117,-51.2331642
94834480,-29.8998401,-51.0386056
90690210,,
93216160,-29.7177672,-53.8615033
91790090,-30.1566201,-51.1428708
91710500,-29.6937929,-51.2374643
90040320,-29.6347267,-51.0148926
96505213,,
96155971,-29.7746251,-51.1527224
92325200,-29.9072623,-51.2048573
98970000,,
96545000,,
90680510,-30.0663066,-51.1934787
93347090,-29.6728372,-51.1707338
92200050,-30.0586315,-51.2147818
91260470,-30.0362396,-51.1151256
95580000,,
90160180,-30.0492314,-51.2181847
91510510,-30.0636222,-51.1775886
91751240,-30.1288152,-51.2244625
96504182,-29.8600919,-51.1708394
94475560,-30.0666636,-51.0960711
94510660,,
99032240,,
94420340,-30.0214924,-51.0208923
91430610,-29.1275206,-51.1773796
95285000,,
90830290,-30.093126,-51.2296211
96490990,-29.1646577,-51.1677767
95074390,-29.1732739,-51.1378867
93120030,-29.7379933,-51.1529345
92025010,-28.4596349,-52.8369183
96410420,,
96439000,,
96211030,-28.8855995,-53.0010402
95080140,-29.6345701,-50.9801656
96419242,,
93270180,-29.838677,-51.1735
90610210,-30.0534157,-51.1909021
90460150,-30.0410076,-51.1834698
96040342,-31.7657883,-52.3345515
90843010,-29.8032895,-51.8471799
91793590,-30.1541694,-51.1437192
93145580,-29.7229992,-51.1860828
96505400,,
91230080,-30.0161548,-51.1267156
92410050,-29.8937074,-51.1687005
94455346,,
97185990,-28.306777,-53.4879142
91150734,-29.9972364,-51.1109154
90250020,-29.9772862,-51.1833471
93042250,-29.7631034,-51.1168614
93220630,,
95074490,-29.1732073,-51.146176
91060340,-30.0014549,-51.1425462
95042630,-29.1459235,-51.195007
91520580,-30.0777019,-51.1623833
93222010,-29.8253152,-51.1402203
91780060,-30.2097756,-51.1813437
96205120,-32.1788641,-52.1651706
99052560,-29.7198198,-51.1667426
96075680,-31.7784235,-52.322404
97420000,,
93054170,-29.7266,-51.1817309
98530000,,
96211020,-32.0409603,-52.1028452
98802060,-29.6741309,-51.1277287
93548440,,
98040580,-29.3891428,-49.7668293
94470610,-29.7566352,-51.0955224
95705168,-29.1545782,-51.5169775
96020020,,
97542000,-29.9320065,-51.0004393
96400140,-31.3231101,-54.1125104
92130220,-29.53641,-50.0636173
13183460,,
92320650,-29.770856,-51.1322461
91787520,-30.2084559,-51.061643
94910003,-27.4862283,-53.3982349
91120600,-29.9813209,-51.1314389
91530190,-30.0569728,-51.1587105
90870070,-30.073037,-51.2058657
95701116,,
94420290,,
97060400,-29.7069213,-53.8060487
91320190,-30.027319,-51.1505087
91440590,-29.9919904,-51.0983632
96920000,,
96060290,-31.7347919,-52.324199
94435590,-29.6741309,-51.1277287
99315000,,
93285040,-31.723547,-52.3507119
94198730,,
91750200,-30.1263668,-51.2114098
97060190,,
97950000,,
91270320,-30.0335955,-51.1114888
91240260,-30.037905,-51.1222923
91160020,-29.9929119,-51.1064988
92325380,-29.9046812,-51.2253487
99290000,,
96050066,,
90250640,-29.9786609,-51.1943829
91520610,-30.0679274,-51.1619274
93025700,-29.9235705,-51.0045241
96040010,-27.8522025,-55.0182912
91330690,-28.2576947,-54.6174346
93145430,-29.7193346,-51.1797758
99040050,-31.723547,-52.3507119
90560001,-29.9236341,-51.0851677
93544320,-29.6943712,-51.0873766
99032170,,
91787820,-30.1616757,-51.1814776
99025070,-28.2680603,-52.4233716
99709472,,
94090640,-29.9328999,-51.0453858
99450000,,
95045115,-29.1265367,-51.1770621
95948000,,
92320141,-29.9181739,-51.2193864
96110970,-29.1132646,-51.187374
94945170,-27.3585096,-52.7697462
90520530,-29.591944,-49.9203011
93336340,-29.3771116,-50.8878902
99700258,,
94430010,,
91170300,-29.9965682,-51.0933335
95076725,-29.1836343,-51.1614917
95705016,-29.6793526,-51.0657738
96076006,,
91790620,-30.166364,-51.1438126
94426300,-30.0870012,-50.972975
94510470,-30.049045,-51.082848
90410005,-30.0394621,-51.1103233
96506674,,
92130700,-29.9470172,-50.9768415
93212730,-29.5080695,-51.9642092
95096420,-28.2484839,-52.4150942
93270580,,
95708030,-29.141543,-51.5140762
95705480,-29.158126,-51.508335
99062280,-28.2786034,-52.3855358
90450230,-30.0280959,-51.1882519
94955240,-29.9179539,-51.0699471
95030580,-29.1539038,-51.2067394
93542150,-29.7599638,-51.090011
99040420,-27.6135118,-54.3054701
96508160,-30.0513087,-52.8973722
97110380,-29.6971353,-53.7144676
95708008,-28.4359621,-52.2261044
96221000,,
95700018,,
90540031,-30.0089527,-51.1911577
95707116,,
96045460,-31.7466197,-52.3893687
91712310,-30.0855643,-51.1872416
91150302,-30.0121112,-51.1193999
96503120,-30.0173425,-52.9218322
95702020,-30.0877258,-51.0792599
91330320,-30.0316291,-51.1624324
90850530,-30.069331,-51.2153708
94830032,,
99930000,,
90250180,-29.9770632,-51.182717
96010150,-31.7670368,-52.3538625
96081634,,
91510330,-30.0747253,-51.1751088
95751000,,
97090360,-29.6837522,-53.7856207
91150140,-30.0114934,-51.1173688
91120310,-29.9781474,-51.1269869
97010001,-29.68608,-53.8085448
95082180,-29.9417888,-51.1817671
93010320,,
93334150,-29.7063293,-51.1447486
94090440,-28.2484839,-52.4150942
93510370,-29.685993,-51.1220029
90650120,,
95707006,-29.7014428,-53.7999422
91780052,-30.1172918,-51.107095
99713248,-27.6452524,-52.2979165
93806020,-29.6440543,-51.0188077
91790080,-30.1623228,-51.137152
95715000,,
93490000,-29.7474139,-51.0681408
97070730,,
96010300,-29.9200537,-51.0051549
96201350,-32.0491635,-52.0813718
99030210,-28.2623907,-52.4374233
94480000,-30.0641576,-51.1011854
90820030,-30.0932803,-51.2371878
99040730,-29.7508925,-50.0126967
98290000,,
91230020,-30.0131692,-51.1252149
94853660,-29.8982601,-50.265335
95050705,-29.1364103,-51.1449499
97050350,-29.6824168,-53.7971591
99074250,-28.2668646,-52.3947609
96015200,-31.7604447,-52.3483693
91770720,-30.1650955,-51.2316327
90650010,-29.7817246,-51.1378554
96075700,,
91710000,-30.0635277,-51.2061215
95750000,,
91787232,-30.1574574,-51.1775989
97037000,,
90230110,-30.0103538,-51.1974937
91040520,-29.7054159,-51.1276122
95074370,-29.3957191,-49.7704081
92032605,-29.7794261,-50.8931306
95110090,-29.1868514,-51.2346038
96015340,,
93806548,,
90840720,-30.0800464,-51.2220843
96020000,-29.6404668,-50.9979463
91710300,-30.0751345,-51.186758
99430000,,
97220000,,
91510640,-30.0689968,-51.1767725
91510730,-29.6744814,-51.1621731
99706478,,
92310320,,
93120400,,
91060470,-29.1910476,-51.1668602
98010200,,
91410130,,
94190210,,
99032110,,
96211640,-29.9016877,-51.0213237
92330050,,
90020170,,
91110310,,
96205240,,
94856030,,
90570001,-31.7494418,-52.3312009
93280440,-29.6967559,-53.8593558
94824000,,
96212020,,
90450030,,
91040010,,
91720390,,
96204260,-31.7025079,-52.3138941
97060310,-29.7046998,-53.8017573
94820040,,
95055080,,
96025000,-27.9859442,-52.2572599
96212760,,
99060440,,
95052610,-29.1616414,-51.1650411
94070060,-29.174125,-51.1835824
99020480,-28.2492427,-52.4048098
97095430,-29.697535,-53.7681854
98580970,-27.7154793,-53.7064268
93540190,-29.6550771,-51.0047468
93216270,-29.814587,-51.1585317
91787720,-30.2068025,-51.0983929
96825760,-30.043749,-51.1071128
91420150,-30.0430039,-51.1589669
95098149,-29.1965208,-51.1806463
97543480,-28.8819438,-52.9962679
94050030,-29.8354459,-51.1652531
91755116,-30.1657271,-51.1987524
91780467,-30.211364,-51.1494855
93010040,-29.5848411,-50.0727246
90020012,-30.0325245,-51.237368
94818290,-30.0069354,-51.0661661
99980000,,
92032688,-30.0499255,-51.157529
91215060,-30.0301164,-51.1375885
90220005,-29.5509774,-49.8908621
93224590,-29.82814,-51.142071
91150146,-31.7448225,-52.3200894
99034287,-28.2708515,-52.4535699
90810240,-30.0733609,-51.2406479
91920510,-29.1898785,-51.2445445
98801260,,
96076120,-31.7275932,-52.3319067
96415190,,
96821500,-29.9026364,-51.034892
97105010,-29.7056693,-53.7184211
97502548,-29.7675351,-57.0702111
94955460,,
94950460,-29.9508136,-51.0797148
96060500,-31.7308174,-52.3272854
95895000,,
94960818,,
96506270,,
99025416,-28.2745829,-52.4290277
99032280,-29.741078,-51.1359367
91570460,-29.6446059,-51.0268558
96080470,-31.7520516,-52.3180338
91900110,-29.4254446,-49.7961166
96085282,,
91150095,-30.0081705,-51.1149857
96830570,-29.7410046,-52.4122877
91720500,-30.0855377,-51.213354
91787193,-30.1611143,-51.1718609
92130090,-30.0581555,-51.2132038
96503680,-30.0254153,-52.9180295
92120140,-29.779642,-51.1546871
99010140,-29.6404668,-50.9979463
95082070,-31.7526276,-52.324661
91110460,-29.9842647,-51.1248632
91770570,-30.1530042,-51.2228795
99060030,,
96015560,-31.7521167,-52.3313906
93332120,-29.707004,-51.1916541
93046000,-29.7707817,-51.1108335
91510480,-29.1910476,-51.1668602
96508044,-31.7471663,-52.33349
95707080,-29.1571019,-51.527335
95901178,-29.4653354,-51.9811193
97040100,-29.5795972,-51.3610705
91370280,-30.0150499,-51.1446851
95700436,-29.1856279,-51.526301
97040350,-31.7640146,-52.2338555
94510230,-30.0607546,-51.0822972
96835230,-30.0981851,-51.1282581
95600970,-29.6460761,-50.7805202
95702024,-29.1739372,-51.5082209
96020220,-31.7575063,-52.3402954
94055200,-29.9429219,-51.0389084
91430330,,
95900010,-27.7579922,-54.4819814
96310970,-29.8244994,-50.5100455
94130070,-31.7360302,-52.3467671
91040220,-30.0135851,-51.087759
96045000,-31.7427667,-52.398623
93546440,-29.6898789,-51.0895176
94065290,-29.9461551,-51.0450252
91120380,-29.9827507,-51.1282358
98760970,,
94085060,-30.0717593,-51.2021232
96095150,-29.6907698,-51.1149305
96076360,-30.0309101,-51.1149055
96030001,-29.449437,-51.50575
91170350,-29.9967791,-51.0926995
96211102,-28.6487165,-55.999927
95700524,-30.0725302,-51.1062069
99770970,,
93220140,-28.146748,-54.733877
91510310,-30.0775998,-51.1751004
96030350,-31.7581302,-52.3922863
99020000,-28.2510087,-52.403145
96211070,-28.6314884,-53.6114713
93420546,-29.4935372,-51.9880621
93544268,-29.7022948,-51.0913824
99260970,-31.3250296,-54.0934471
96201004,,
94080000,-29.9258435,-51.0587612
93224440,-29.8251109,-51.1357897
99042050,-27.4862283,-53.3982349
90660310,-30.0743723,-51.1093827
91370170,,
96170970,-31.36740105,-51.9784765306513
95020000,-29.1687077,-51.1799119
95425000,,
90650030,-30.0535887,-51.210827
92025313,-29.9272492,-51.1624726
95076420,-29.1826918,-51.1429682
93222270,-29.8419051,-51.1294745
93813050,-29.631908,-50.889733
93800124,-30.0311866,-51.2359707
93265306,-29.1910476,-51.1668602
98804740,-27.7110233,-53.9700036
95086290,-29.1818694,-51.1691375
95097590,-29.1806115,-51.193608
91520450,-30.0683832,-51.1657284
94180000,-29.9322123,-50.9522641
98528000,,
94834040,-30.0027562,-51.3177181
90690290,-30.0518116,-51.1841789
93546470,-29.7017529,-51.1000923
91787238,-30.1580267,-51.1708577
93800246,-28.9414897,-51.5560892
91220430,-30.0191116,-51.1383551
95096170,-29.1922936,-51.1904362
91712130,-30.0907219,-51.1753933
93035020,-29.9321854,-51.0036586
95034560,-29.1536399,-51.2350666
98575000,,
91040330,-30.0093149,-51.1625263
90850390,-30.0736762,-51.2289036
91150090,-30.0065683,-51.1152606
91920040,-30.1136849,-51.2518452
99060450,-28.6392688,-53.5960781
95609010,,
91230150,-30.0135267,-51.127228
94960582,-29.4441816,-52.9671769
96212430,-29.6298386,-51.0083416
96413270,,
93800120,-29.6434156,-51.0064945
97542170,-28.6510002,-52.0749576
96508266,-31.7494418,-52.3312009
96015280,-31.7676702,-52.3390674
99795000,,
93285550,-29.7508925,-50.0126967
93821386,-29.6371741,-50.9690583
94935410,-29.9426343,-51.0971554
93542870,-30.0286073,-51.1110859
98230000,,
95072320,-29.1721279,-51.1478155
94185120,-29.741078,-51.1359367
98360000,,
95095250,-29.2003756,-51.2024264
95615970,-29.6567599,-50.5742822
99010390,-29.1578722,-51.1505468
99062000,-27.7733517,-54.2418412
95260000,,
93530280,-29.6519049,-51.1137171
96075660,-31.7734014,-52.3243686
95612554,-29.6459805,-50.783144
95110650,-29.193002,-51.2333134
97920000,,
91780280,-30.2085347,-51.1909208
91250650,-30.0181411,-51.0931674
98794142,-29.6250272,-51.0240556
95530000,,
91120330,-29.7318338,-51.1738034
90460080,-30.040174,-51.1837984
96206000,-29.2192736,-51.1876203
92130450,-30.0381329,-51.2296781
96810109,-27.8345478,-54.657663
90240020,-30.0140745,-51.2001461
96202410,,
97800970,-33.5189217,-53.3602168
91787148,-30.1312106,-51.1898944
91215200,-30.0285714,-51.1444134
92020478,-29.9272492,-51.1624726
99718000,,
93130750,-29.750681,-51.1667445
96487000,,
99700010,-27.6586189,-54.437798636807
95098020,-29.1843459,-51.1842093
94080280,,
90410004,-30.0394621,-51.1103233
91520030,-30.0721687,-51.1703028
95702550,-29.1864486,-51.493532
91760370,-30.1261382,-51.2302883
90820190,-30.0892856,-51.2388007
98750970,-28.2394496,-53.7707211
90020090,-29.632118,-50.9964072
95250000,,
91450230,-30.0439654,-51.1256287
98794186,,
95965000,,
91420300,-30.058333,-51.0218009
91250394,-30.0260604,-51.09899
99040700,-29.4861061,-51.3603322
91240030,,
95937000,,
96203380,-32.0679276,-52.1544148
92330190,-29.9072864,-51.1775378
94495100,-30.0511675,-51.0868361
91120340,-29.9902431,-51.1307857
95096763,-29.1884612,-51.2152325
93220280,-30.0150204,-51.0534764
95701504,-29.1980655,-51.5190385
99790000,,
90450040,-30.0260281,-51.1948647
96025210,-31.7688175,-52.3587909
96223000,,
98850000,,
94930030,,
94940180,-29.9350678,-50.9954488
92130200,-29.9595788,-51.157044
94475660,-29.6827187,-51.2377703
96508172,-31.781473,-52.3305239
91790006,,
97065310,-29.7191279,-53.8047424
93806534,,
91570531,-29.471016,-51.4191721
97043620,-29.3859536,-50.8666353
97572410,,
91150327,-30.0104815,-51.1188776
91120460,-29.9790051,-51.1292813
90410001,-30.0394621,-51.1103233
93228240,-29.7074464,-51.1897136
91040090,-30.0072044,-51.1555965
91791311,,
96200100,-30.0156266,-51.1750355
90840690,,
97755000,,
96815190,-29.7074236,-52.4434452
91120440,-29.9843451,-51.1264855
94425350,-30.0771346,-51.0149813
98780056,-29.8455247,-51.1663918
95912056,-27.6966921,-52.0532212
90680245,-30.0642705,-51.1933762
93346022,-28.4229447,-52.22186
97015090,-29.6596766,-50.5806369
97060540,-29.7025494,-53.8060512
91160220,-29.9944671,-51.1024694
98600970,-27.4571139,-53.9289166
96402200,-31.7494418,-52.3312009
97501971,-30.033882,-51.2325195
91420260,-29.9235705,-51.0045241
96835130,,
97040170,-29.6695595,-53.8341135
96050312,,
92425519,-29.8799603,-51.1601876
96020730,,
93800442,-29.6263193,-51.0173767
92030240,,
90010280,-30.0333419,-51.2315187
93025715,-29.7589617,-51.1545504
95708428,-29.1375009,-51.5215583
91240500,-30.0237291,-51.1189161
91040610,-29.6290667,-51.0133216
91900540,-29.9365759,-51.0909314
94197520,-29.9225875,-50.9302731
95607160,-28.2950062,-54.3932015
97935000,,
96080150,-31.7544464,-52.3257566
95702200,-29.178642,-51.4959453
93347170,,
93330240,-29.720678,-51.1446591
96076190,-31.7709854,-52.317769
97050680,-29.6826071,-53.801194
95040410,,
95604024,-29.8832706,-51.0084386
93270670,-29.158967,-51.1534325
95823000,,
96511000,,
95707602,,
96835520,-27.6276591,-53.9529319
96077540,-29.7385114,-51.0987947
93320060,-28.56989,-51.9756524
95701004,-29.1654944,-51.5246608
91380070,-30.0030215,-50.1590377
97020440,,
93032060,-29.7730134,-51.1333582
95703068,-29.5872014,-51.8164901
99150970,-28.4451217,-52.1996536
99040290,-29.7523523,-51.1660838
94920520,-28.4025051,-54.9543701
96076080,,
96820545,-30.0495357,-51.0601019
94045320,-29.9448713,-51.0178847
95702542,-29.1850906,-51.4935576
97060290,,
90830200,-29.8998401,-51.0386056
97035330,-29.690816,-53.8638529
91910180,-30.1020671,-51.2312787
94090500,-28.8826446,-53.002168
94080310,-29.9184739,-51.0690049
91420630,-31.7014882,-52.3078115
96070200,-31.7017625,-52.3364203
91150171,-30.0141099,-51.119644
93230010,-29.8546555,-51.1280724
97030280,-29.6929416,-53.8665624
90520580,-30.0174329,-51.1726193
91790580,,
95074030,-29.1701486,-51.1441208
93224130,-29.8352633,-51.1427281
94920190,-29.9586412,-51.1056297
91250665,-30.0211421,-51.0917931
94955110,-29.8455247,-51.1663918
95020420,-30.0122901,-51.1870154
99072390,,
94455010,-30.1141297,-51.0606468
95095102,,
91520001,-30.0756534,-51.1630853
91790091,-30.1192069,-50.8047029
96822550,,
96875000,,
96040330,-31.7451642,-52.3679923
91160812,-30.0000473,-51.1065487
93225103,-29.8324145,-51.1318101
93030050,,
95620000,,
99700122,-31.3606412,-51.9694297
99034520,-30.8618015,-51.8048738
92440218,-31.39483055,-52.6735785
97050241,-31.7676702,-52.3390674
93806040,-28.6314884,-53.6114713
96402000,,
93310002,-31.764927,-52.3659371
91920001,-30.1152498,-51.2488451
91760620,-30.1407517,-51.2247661
99032510,-28.2582771,-52.4444967
91240001,-30.0172306,-51.1112739
99074270,-28.9392916,-51.559274
95115500,-29.2172361,-51.2833157
93226250,-29.8403455,-51.1463612
93995000,,
94470560,-27.6966921,-52.0532212
98946000,,
93510205,-29.6404668,-50.9979463
96407140,-31.3123216,-54.1190043
94450200,-29.8443862,-51.1444586
91450310,-30.0446104,-51.1242285
99175000,,
91795160,-30.0275235,-51.1100198
91160360,-29.998093,-51.1013285
98330970,,
98807300,-30.0760014,-51.7379349
92030290,-28.2783462,-52.7866926
94475790,-30.0815213,-51.0921301
98801040,-28.8812495,-52.9949479
90810070,-29.1241566,-51.1275401
91750110,-30.1314141,-51.2012471
96503284,,
93806574,,
96408030,,
94500200,-30.0646846,-51.1055623
95620970,-29.7575201,-50.8757979
94940210,-27.6128138,-54.2888846
96822050,-29.6612048,-52.4004853
95914084,-29.4395304,-51.9519643
90090380,-29.898091,-51.1340085
91330290,-30.0394949,-51.1696069
91160420,-30.0286073,-51.1110859
96213450,,
96216200,,
95095215,,
99034440,,
96040750,,
96150000,,
91720090,,
95785000,,
96205030,,
97032320,,
99708356,,
96202060,,
93010200,,
96845372,,
93806090,,
93224050,,
94155150,,
98803433,,
93542110,,
99034530,,
96212170,,
99010090,,
93824899,,
91230580,,
99714204,,
95010150,,
96825810,,
91520550,,
94853390,,
97050020,,
93280130,,
94852460,,
95603624,,
91740380,,
90250285,,
93546250,,
93265169,,
90040390,,
92110310,,
91780260,,
95110780,,
94510450,,
96506090,,
91250105,,
95055041,,
94065000,,
95705024,,
94110520,,
94425510,,
91510240,,
96030060,,
98790202,,
90250277,,
91370001,,
94130430,,
91760020,,
91740791,,
95700076,,
91520650,,
91160350,,
96832070,,
97010032,,
99062070,,
95112185,,
96845470,,
96020440,,
96408000,,
91787333,,
95945000,,
96215210,,
91225230,,
99708480,,
97957000,,
91790402,,
93542130,,
91210070,,
91720600,,
99709361,,
95612708,,
96400160,,
95098770,,
90620100,,
91430400,,
96402070,,
96040640,,
91420500,,
93020100,,
91320000,,
92330390,,
95933000,,
98918000,,
94150010,,
94085130,,
94960557,,
95705498,,
90830000,,
95900216,,
93510110,-29.682324,-51.1269721
93228050,-29.8495425,-51.1359648
95010100,-29.173907,-51.173628
89940000,,
99040600,-29.9159055,-51.0788339
90050001,-28.6527828,-52.0786246
90670002,-30.0705454,-51.1996921
91712150,-29.1348944,-51.1197981
91350100,-30.0572766,-51.0229452
91510180,-30.0706034,-51.1821539
92440854,-29.8917454,-51.1282095
91160157,-30.1523109,-51.1382683
95335000,,
97105070,-29.7069263,-53.7222809
91230690,-29.4240693,-52.0283111
91340200,-30.0183215,-51.1681056
95050380,-29.3639861,-50.8728861
91250070,-30.0174374,-51.1082133
93530330,-29.6523758,-51.1129996
91760030,-30.1327454,-51.2259462
91920150,-29.9405981,-51.0260262
93037270,-30.1216974,-51.351011
97300970,-30.3380883,-54.31939555
93821060,-29.9316287,-50.9691311
96412470,-31.3215211,-54.0846476
92032440,-29.925345,-50.9035565
97035070,-29.6933082,-53.8598453
97105160,-29.7034336,-53.72616
96210070,-32.2009684,-52.1745537
97043560,-28.9867119,-51.8389526
94085000,-29.9252398,-51.0649555
96212500,-30.0122901,-51.1870154
95055143,-29.1475803,-51.1304903
91900790,-28.5181687,-50.9258178
95613126,-29.6303801,-50.7941314
90130090,-29.9344023,-51.0325026
95901812,-29.8057464,-51.1043323
91790512,,
94965370,-29.916574,-51.1616236
99709612,-27.6531748,-52.2871474
93056170,-29.7581372,-51.0891865
94970705,,
94425500,-29.9550771,-51.0037573
97507684,-29.775523,-57.075223
90020180,-30.0287649,-51.2235262
91787190,-30.1621215,-51.1833175
93806720,-27.4528382,-53.9237592
99025250,-28.2621354,-52.4268549
90680330,-30.0696559,-51.1911555
91030001,-30.0111805,-51.1754428
93332143,-29.6872866,-51.1300083
92330360,-28.7830523,-52.1713569
91560000,-30.1053067,-51.1178969
91370270,-30.0156175,-51.1458414
95095547,,
90035002,-30.036972,-51.2082652
93135180,,
91720110,-30.0776821,-51.2039557
98789116,-29.9297893,-51.0436629
96501000,-29.3603686,-50.8126804
92323100,-29.9261258,-51.197701
94838170,-29.1762246,-51.193703
99010100,-29.6409899,-51.0135144
94465140,-29.7530124,-51.1420856
91740460,-29.3647384,-50.8740232
91215010,-30.0326962,-51.1365326
94045160,-29.9366941,-51.0247935
95140000,,
90150004,-29.6529474,-50.5728454
94950060,-29.587965,-51.8238885
97504888,,
94510420,-30.0459057,-51.0883677
99064180,-28.2841575,-52.3665498
99054000,-29.158967,-51.1534325
91140460,-29.9884935,-51.1092122
93212210,-29.6999213,-51.099248
97090420,-29.6835674,-53.7820727
97015480,-29.7321171,-53.1751013
89053145,,
88490000,,
88115175,,
89066325,,
88052100,,
89260400,-26.515704,-49.130111
88332005,,
88730000,,
89226480,-26.2208794,-48.8236915
88080320,-26.5552431,-52.5351373
89068140,-26.8964293,-49.0122768
89694000,,
88345659,-27.0256581,-48.6675617
89218206,-26.2692551,-48.8592165
88110687,-27.5803204,-48.6219424
88060435,-27.5078576,-48.4215744
88117290,-27.5831034,-48.6149627
89750000,,
89252500,-26.4887758,-49.1023481
89222480,-26.2641528,-48.8418641
89253770,-26.4935217,-49.1174895
89254000,-26.4753639,-49.0997831
88034100,-27.5775265,-48.5127187
89809420,-26.9153121,-49.0865761
89053316,-26.8763647,-49.0797217
88115180,-27.5420205,-48.6268236
88818000,-28.6610911,-49.4405983
88095700,-26.9707384,-48.631736
88353460,-27.124348,-48.922221
88085174,,
88113823,-27.5568116,-48.637475
88450000,,
88135730,-27.6738076,-48.715469
88359281,-27.1527291,-48.9512048
88049330,-27.6872629,-48.5557935
88136322,-27.6446849,-48.6980031
88811540,-26.9268697,-49.3709049
89260250,-26.552926,-49.1326653
89253610,-26.5019195,-49.1119656
88540970,,
88056750,-27.3936692,-48.422783
88521340,-27.7801219,-50.2927445
89888000,,
88503290,-27.8280083,-50.3227289
89540000,,
89618000,,
89065620,-26.460535,-48.6003995
88359480,-27.1405565,-48.9601452
89228420,-26.2793789,-48.7972714
88701611,-26.4558297,-52.6854755
89229070,-26.3176499,-48.813915
89023440,-26.9565516,-49.0749718
88139351,,
88309030,-26.8937555,-48.6831676
89045400,-27.2430783,-52.0434119
88310551,-26.9004239,-48.7006005
88353050,-27.1049998,-48.9168811
88526380,-27.8335331,-50.3068833
89057040,-26.8727554,-49.0585469
89232370,-26.3563257,-48.8280434
89022310,-26.951368,-49.0646763
88351160,-27.0927089,-48.9204398
89880000,,
88034102,-27.5898756,-48.4945908
89231594,-26.346242,-48.7916848
88107750,-27.5857837,-48.6809294
89696000,,
88803030,-28.6869788,-49.3718926
89898000,,
88353685,-27.1473325,-48.9086808
89260995,,
89518000,,
88020001,-27.6005862,-48.5488818
89058257,,
88704545,-28.4725437,-49.0024643
88101250,,
89609000,,
88025195,,
88309101,-27.0165272,-51.152079
89032300,-26.9088942,-49.1380774
89892000,,
89036640,-26.9164257,-49.0986786
89813030,-27.1299402,-52.6053573
89887500,,
89206040,-26.8911117,-49.0724633
88067079,,
89212010,-26.3384024,-48.8489836
89835000,,
88330100,-27.0001672,-48.6306905
88310472,-27.0228409,-50.934459
89785000,,
88133650,-26.2685375,-48.8247059
88115170,-27.5434911,-48.6281913
89203590,-26.8683455,-49.1097019
89815245,-27.1326362,-52.6192728
89032580,-26.8970959,-49.1546418
89810180,-26.9125448,-48.6552337
88085000,-26.7731686,-48.6605612
89790000,,
89042200,-26.9143526,-49.1272241
89161264,-27.1928661,-49.5964888
88103500,-27.6059593,-48.6323738
88348420,-26.9985711,-48.6679156
89020301,-27.5860743,-48.5404435
88865000,,
88356009,,
88113600,-27.5533481,-48.6202481
88240970,,
89770000,,
89050630,-26.9017376,-49.0471348
89207650,-26.3214391,-48.8249005
89058003,,
89809543,-27.1060402,-52.6732171
88808600,-28.7060172,-49.4684104
88132204,-27.6380166,-48.6871974
89224041,-26.2631761,-48.8108715
89683000,,
88053750,-27.4464978,-48.4855299
89232565,-26.3545941,-48.8218617
88056705,,
89248000,,
89066550,-26.8575988,-49.1284193
88138800,-26.3040497,-48.8257538
88812000,-28.7874133,-49.365165
89818000,,
88306725,,
88150000,,
88508170,,
89780000,,
89730000,,
89062360,,
89638000,,
88815500,-28.6951939,-49.3420841
89228221,-26.272765,-48.8059149
88625970,,
89231445,-26.3495724,-48.7949296
89221310,-26.2768899,-48.8367024
88075544,-27.5777612,-48.5874588
89215450,-26.326026,-48.9068643
88054601,-27.4338678,-48.4784684
